OTU_ID	S1	S2	Taxonomy
295b4cb3b22a7d7413bcd390b4c79e7ea06ecfe7_1	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN213
d11fe98d04174d9b83ed39fa509be45216eb4972_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
7c403d2bc2ecf0e991e05b71f9eb24b0eece5431_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Capnobotryella;s__Capnobotryella sp MA 4642
fa2129478c3c07fd7d51a445971a655bfc2dccf6_3	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN287
94fda26e8be04b87614bca4d62328312e2878242_1	1	1	k__Fungi;p__Ascomycota
757507cbcfd4a27033d4488d5ead243a3ee4e3cb_60	1	1	k__Fungi;p__Ascomycota
1409f7366031a3c6947fd2f6c0b14211d0ba9ecf_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis
2b76ebfed230db9f8f09c4a31cd65b7d08fc7f1c_2	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
4d519c24490b086a6f7d59c791c4f7635322e064_1	1	1	k__Fungi
dbcf26a3ce82cf9246e9667484297ec817882d1a_11	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
86d0948f8e6229ca656d0634244ab310efbd37c8_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
99cc8b263ca8c2a5f945786f1dc224acb0ae08ee_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
ba4a9f07e0de5f97aba9f1f6f1e7881a3efb0684_3	1	1	k__Fungi
5b1ae544afd7b322d921da5d759c16316712fba4_1	1	1	k__Fungi
a315d45a2bbe940d1561304805ed3d43795832b5_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium seditiosum
af3c0f5f6acbf35808975d33203ed8ed4b076f84_16	1	1	k__Fungi;p__Ascomycota
b6d7922a0ead7dfeaab86fc5c6b004ee56cd023f_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes
ba35bfec4f91a1c00e72e0f6786a2052b05af1e8_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis;s__Botrytis caroliniana
4bdbdea9aa02f69751e7725683d4dc01f0381d5d_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
5f2e2dc344e27dfd3ed7d84e4b1f216a280d2daf_5	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium conigenum
1f324bf1e7284612c72c7d0563f05df19c5986af_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria
c5d2766d9b10ff06c07b4f16aa076942c1c25045_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
d0c807670119ec38653a0ccc766bea105d04db86_5	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
87c88b48faeacfcacc1ccf5e93e9f1192e428499_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula;s__Lachnellula calyciformis
f99a7bb1c287c5be60a3f847b74a81dae5b91bd4_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
3718388e070e79ef6f2248e640700dc9831f0f27_52	1	1	k__Fungi
8c27256f2f2872b3cd9f2c063d781f45957e9e0e_1	1	1	k__Fungi
3a435cc40f3216d26710a174753c6fdc1e2a14e1_1	1	1	k__Fungi
15f57e84b6190e494014d4adf878de085eb25cab_2	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium conigenum
81458238cecf6797dc21b31c2d18d20fe8eb08be_12	1	1	k__Fungi;p__Ascomycota
a5fa129612c66d47f55002d78f80aa11d48bc5b1_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
c1f703d6aa61ef0955a8bba5ebf57073b2528cb7_4	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
ece7802372139a906ab95d44f3619e3835a6e109_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Agyriales;f__Trapeliaceae;g__Sarea;s__Sarea sp
316eac73569893f819ff3043eb791d868558637f_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
d4082c4b4036b51aebd687b0e54af91e8222552c_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Teloschistaceae
31776adbbd1412f7bb8eec5fa623007419b5fb8b_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
8de1babed93e4b2af64fc290497720ef640db6df_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium brevicompactum
bc8623b72229f2bec3e1b681b0182086b18791e5_1	1	1	k__Fungi
4d67a1b6ab91291dc648dbe020dc5f954ff846c2_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
e1f94ce17ae1a3b96fe7cb5fd419367921188d9b_1244	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales
19c5ea517fb982c23e08911578157fb81aa0bb6c_1	1	1	k__Fungi;p__Ascomycota
51f977b1fe61eccf400729e3b1ecc274365a8cdb_82	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
bda682d5e37034b85b53aacd9f3c69a5fe4023d6_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
7767bec4c9fcb3dee399f79b80dff00234250d19_1	1	1	k__Fungi
c4bf1afdd4526702d8e589a49c3d26920f9e2dc9_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
7e1d626926839890e5e724fb4a90279803548917_1	1	1	k__Fungi
24d33426b3fd1cf719934e759410161d00e9c789_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
c401e73657e7dbcd73ceec66c9992628c10b8a9a_5	1	1	k__Fungi
f824bbcd9a24a55084e92ff88eb20d4af42fb62d_1	1	1	k__Fungi
799ac4d0150c9d4556dbbda30ab32e69d8df1b56_3	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca fissurella
592a1974d07f71bae759cc8147cb430b1adb392b_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
97e7bc98428de488c523b3649d8effe8b9872f3a_2	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified
79311250059cd07a42ec5372e58cc66c5b2688d0_5	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae
d377df776305dcce75df60288530801e2eb560db_1	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium
b2ba033b028fb712b7638f60d976443daa385af5_1	1	1	k__Fungi;p__Ascomycota
21c3b7865d070218c003ea26d75b375e97046248_1	1	1	k__Fungi;p__Ascomycota
8f69b6c3076ee94a0343c4227150ec4d738605f0_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
a151386e0afa5575c30abed184b015aaf8293037_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
5d666e0663783f89ee727d5f36b5596e14c05f82_25	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae
32d2e1bc3af972d6a6a7cf16a3d7b8515b483047_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
4a72f037c67ead14764e30b0cff4a047da34d44e_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
08594ea1dd44e0a0e8fff918cc5bd871defb83eb_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Teloschistaceae;g__Blastenia;s__Blastenia hungarica
b89cdc9d7df0c5e1a7660f71d95307d27a6742e1_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
4b8c899a4a34eab7adc11bdd1f8f27a0de29a14b_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Aureobasidium;s__Aureobasidium pullulans
a7de86e40b26e92a0cf3ba8ce7c83e01c0e2fee5_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
cab018b57026c7cddfdcd2b88d0b82c24cb926c8_1	1	1	k__Fungi
39791880090696b96bcedc5b73b3d5dca1f2a793_10	1	1	k__Fungi;p__Ascomycota
fcbe6f5d06a806acc0bb6bac5769faf93fbea697_1	1	1	k__Fungi
1d2183ad805fa939d964b63545eb0071a1f77615_1	1	1	k__Fungi
0cc02c7a470e5d7415ad7f2f9dce0de0a8edbfb2_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes sp BLD3
bed5b111b36b168869cf379851b4b769fe6fb2c4_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
5c468ce34bc20092978a6261154a2535acbabfc1_1	1	1	k__Fungi
a0e530064c7e922816014286c28b61f84210dff7_18	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Lewia;s__Lewia infectoria
d59c5ab98ab9def0e99bef65dadc9db30dfb2f9e_1	1	1	k__Fungi
e36fe273e2bf964d7858a149bd0df3ecba092980_5	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
74e349a72c230cf5fd006c7785efe0938af5ec12_362	1	1	k__Fungi;p__Ascomycota
9a5b74f85e637f1b96298363ea65d208026244f8_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
dd6e6b9730414d07217668d1554ad79940472c3a_1	1	1	k__Fungi
c742970b9efc77eeeabbb116699305f169f9626c_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;f__Myriangiaceae;g__unidentified;s__uncultured Myriangium
240ba3303e73e161de12af1e4413ce46025bf50a_10	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp agrD488
0a3d3581e632c296fc6e623b986070ed348b4481_4	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae sedis;g__Infundichalara;s__Infundichalara sp
0f9c2311e609b17003949fe23d8ef4c936718cf6_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
d7fc3882fe8ba96cb73bf59d3c4ee6e05e96b827_80	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified
317b454338799fd8e21a6ef3efbdaad3b42f4c64_17	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala
80350faa04b3d8c5e805ef65a2bdc053a6104640_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
5dc490f29bd81c00e45e57e1380bd7d3ad3b537a_6	1	1	k__Fungi;p__Ascomycota
ed523a11332be1b6c8f2e425f17c7c6827d6cf4f_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
fde3eb041555866ed2d8980d8ecb6266ab387881_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
89ee430a5b7afa9c036c3de3dc338b2eddc84763_79	1	1	k__Fungi;p__Ascomycota
bc021504e171879fa2697c38c27fee3e12ff837e_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
23c7967b492e3f019686b521993231f79e22a992_3	1	1	k__Fungi;p__Ascomycota
30bae8d566d2594062648130d137c9cd7171b8d4_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
c29fce62a47af00efa6caf6272cff91ddd9e1025_3	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
9c1913f157980471309057cf76d3b910d36b349d_11	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
8aee320597ef158080cdbe89733fce88269b3d10_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales
f0d5a4008b7c7a98b26703380746781577af4a69_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula
4085b6833b47aa1925f9320575ce7fcab27f9cf5_18	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
a2817c70ba37eca5311da6834201221e06b4dc93_11	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium monsgalena
39c0b89335173360baff218aace6010aae58ada5_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae sedis;g__Infundichalara;s__Infundichalara sp
dc7ca2e967946c947565ad434a0e24bbf2410e26_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium
40f1d068e8985a35ddc51cf0c762fb1d076c7c5b_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
9f72a128f1858dcea4e54b20ba779b1cc2266a9e_1	1	1	k__Fungi
8fba0165fe2c93fdbf3d5f73195ee1de2fad7764_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
93beb8beb91aff4e431c477b7c4df599da5da5a6_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala
e07cb10210fd3acffad3428878af7748831d5d0a_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
008c7fa1ae4a82db41d858a413b1f0fd5c75921a_4	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae sp NO428
28ac201c4dec14f99974147c84f3437662d386c9_2	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
a9e42b3bf94946fb2804667a537fa7e6bb813978_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
174c3d269f56bd56fd435c18e987f96509c76ba9_29	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes sp 11147
9ba9731123d22d0c4524c33e73c54e88bdb0856e_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
a8749c4a8c003264bfa7dc6395ab14895c566bba_2	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes
9cae77e45f6cf7db67e52c500d4c3c452f90174d_28	1	1	k__Fungi;p__Ascomycota
868d83b81270b6b06b09d4872f0b950b7228d018_1	1	1	k__Fungi
26db9f24e5356f81df6dfdfdbddad6c5025c914c_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
865d4a035dd212b73c1d6b4a0bc84c9dbfe84b98_1	1	1	k__Fungi
fddfed7736184133250c3e3be49b8b6e0f89687d_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes
941c849d2c6040aa3530305201e47948f714d609_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
432f522bfd5f51dd512114b9286ba20a8e3c0f78_1	1	1	k__Fungi;p__Ascomycota
d8d3e0f5e945ce42236a68589ebae7bfb7d01512_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae;g__Pseudevernia;s__Pseudevernia furfuracea
f6fe9eac35352ba11088f0c9a4ba32f1ed4e245c_2	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes sp 11147
8982164783967b7ab5cfe3dcf5d5190b25f41aec_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis
5b71b0c6061e7bf4200b173cc9ec50d886097392_9	1	1	k__Fungi
7e8709c91a74214928a4f5916ea57de327d91cf8_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
fd548171b24cd407a285694f83694a6cac7bf8a6_12	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
cf7285ec71bd24817639118351e54702374e18ce_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
2e09e946fb38cadd2a8c28b7dc0a8493f892106b_1	1	1	k__Fungi;p__Ascomycota
5b265d7ea49da4705333504c42e0028fe81b5451_2	1	1	k__Fungi
93af2dbfd58a2f1850e8103125ee4cd77f3094b6_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
d31ee8a44178d2c1ca009d5998b62f96c1bb99c1_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
1e113090d7bab40447d0b1929cf947d52a2da100_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
82304805ae8a060b8635096491a451a4275c3686_9	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Capnobotryella;s__Capnobotryella sp MA 4642
cc81bd788ce972f5dc7b39c788f9b268494ec8e5_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
10a2b491bddd54cc1f3281bb599d034216e294a8_2	1	1	k__Fungi
48c7d450cb1a416ab807f74afb2aa8137f36e5df_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
5ea40744a94595a14630e179b39f823db0fcb12d_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
ae81c0e72bef658c341f28f29af9762c841701c2_189	1	1	k__Fungi;p__Ascomycota;c__Incertae sedis;o__Incertae sedis;f__Incertae sedis;g__Knufia;s__Knufia sp
02564739f8cd77b4271d5a2f5e3273787ae9eac6_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified;s__Sporormiaceae sp
caa09eb66e75472250bc4573f4abf5bcd9b68ee7_24	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified;s__Sporormiaceae sp
3736e176837dafa6fe3ceb3479b8f77f6128f829_18	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca fissurella
06b22c5eb535e998a5c7461355d87747093ca59f_20	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified;s__Sporormiaceae sp
843920b5523a94c9e5e5d8f90ce4c4ac5184ea55_9	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
6d97910712342d907cefc1fc56a068ca0e79fec7_1	1	1	k__Fungi;p__Ascomycota
1f055276cac5ef28e0af2439131a44ed3b4c8a7e_1	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN213
88dea7aaaa1047239b4d1c7d4ef5b258b6b03884_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
c40b1b3bca455a1aac7e65a7a4a0bcdd0368869b_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium conigenum
80a0a3ad26fdd3464b401492b438c6692193255c_1	1	1	k__Fungi
95832931960ad37bd7bb7a7d1dbfee7be50db71e_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
eb8f868b9c6446037f2524382bf6bd0456f451e0_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__unidentified;s__Dothioraceae sp
9f7b7b344048f6f3f783b9c08f5d7db0873bb06d_4	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
413265b6d1fdad1747fbf1d96426de8241ffde6d_2	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
2f5073d1d2cdb2c7dcbb9657f40a3450473914e1_34	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium conigenum
e332f12a1cfa3fd479e1cff0740fa9d8551e9ade_1	1	1	k__Fungi
84dae17249b84d642f43ba6c599b1a4c3b73b92e_2	1	1	k__Fungi;p__Ascomycota
87e96cc5cfc2ba00152f9fa5a11b9f7e1bbcb594_4	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes
082e6049d333c2887f0233e3c71ff5a88536165d_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
1609a34bb0c0f4fe5335d24be60f9dba64a2bf51_10	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes
cbe3f7ba2a708bf76649936e92a4c2090d3ba1a8_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae sedis
c93b957afe16f382e5d4eee3edb698a6a75f344e_4	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Capronia sp 97002a
f05cd04ec185947a01b3db7f193782ca235dcdb4_26	1	1	k__Fungi
95183c43b2072b9f2043b6e00974a6fb9093b43c_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
84599a9617be14bdfe37e6356557bc8d38ba2102_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Teratosphaeria;s__Teratosphaeria mexicana
ad8dc170f9e09bebf0f306c52a67fc599248a5eb_2	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
650c6fd47e1701f3f22136623f718cf39229a9e2_27	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
c596c11d0680f68e3b7eb20e9562079e2ecff67b_1	1	1	k__Fungi
63ea89e6e7fb361c6bd347526f050cca83167a5d_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Articulospora;s__Articulospora sp
911e03877dd00b3cc919758961bcc5f56c42f727_5	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Agyriales;f__Trapeliaceae;g__Sarea;s__Sarea sp
59707cd193e3e63ae4f73297e0143422a98533b1_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Agyriales;f__Trapeliaceae;g__Sarea;s__Sarea resinae
98829c14aef69d2695ef6c5a5e37ca5acf241ef2_38	1	1	k__Fungi
3632626fe2e27b705a56bee036bb02e61251ade0_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus sp DY115_21_8_M4
c0e98f650d71b7b831f80dd0b3795c798b939cdd_1	1	1	k__Fungi;p__Ascomycota
27a85f03c41f8acd917478defbf1e12cd8f41e8f_6	1	1	k__Fungi;p__Ascomycota
961fac63a9ca452fbd0e6105265903a696e837ac_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
3a8576528a71b098106e25594e688804b68671d0_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
db360231f5d93a3187b010c032009a425228bb3e_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
517395f82d674e186eace852ba8e5331acf3047f_1	1	1	k__Fungi
5957a5e9bf39c55e37694785c9e27c8cd652575f_1	1	1	k__Fungi
145d05e7377212df1337eb394e20c74831d0e8bb_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium
e5b994a38d06d289c791bb6413042484d4a42202_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
c71d79a4f0281375706726784f034ebe9ad78b7f_4	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp T2513
4747b85ae988432ff897a9f34d88a093592db985_1	1	1	k__Fungi;p__Ascomycota;c__Incertae sedis;o__Incertae sedis;f__Pseudeurotiaceae;g__unidentified;s__Pseudeurotiaceae sp
6629c2ab6ec9a30752f10b4d868bb11aafbf26b1_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
ee1af685d97d3275b209d332c09c6f32e1eb9200_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium
7be6acbcded4741d22a376149305d13b0958ffcd_1	1	1	k__Fungi;p__Ascomycota
7355dec553788d7b3d26e306c03120dbf6a6b286_1	1	1	k__Fungi
3655332847455255de733081892f7605dc27d4a2_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca
